,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
5041,31031.0,2016,Nebraska,NE,Cherry,2623.0,Donald Trump,republican,3118,NE
5044,31033.0,2016,Nebraska,NE,Cheyenne,3665.0,Donald Trump,republican,4711,NE
5047,31035.0,2016,Nebraska,NE,Clay,2422.0,Donald Trump,republican,3065,NE
5050,31037.0,2016,Nebraska,NE,Colfax,2171.0,Donald Trump,republican,3214,NE
5053,31039.0,2016,Nebraska,NE,Cuming,3122.0,Donald Trump,republican,4074,NE
5056,31041.0,2016,Nebraska,NE,Custer,4695.0,Donald Trump,republican,5652,NE
5059,31043.0,2016,Nebraska,NE,Dakota,3616.0,Donald Trump,republican,6279,NE
5062,31045.0,2016,Nebraska,NE,Dawes,2632.0,Donald Trump,republican,3676,NE
5065,31047.0,2016,Nebraska,NE,Dawson,5984.0,Donald Trump,republican,8635,NE
5068,31049.0,2016,Nebraska,NE,Deuel,809.0,Donald Trump,republican,984,NE
5071,31051.0,2016,Nebraska,NE,Dixon,2041.0,Donald Trump,republican,2782,NE
5074,31053.0,2016,Nebraska,NE,Dodge,9933.0,Donald Trump,republican,15529,NE
5076,31055.0,2016,Nebraska,NE,Douglas,113798.0,Hillary Clinton,democrat,240433,NE
5080,31057.0,2016,Nebraska,NE,Dundy,823.0,Donald Trump,republican,953,NE
5083,31059.0,2016,Nebraska,NE,Fillmore,2130.0,Donald Trump,republican,2941,NE
5086,31061.0,2016,Nebraska,NE,Franklin,1347.0,Donald Trump,republican,1673,NE
5089,31063.0,2016,Nebraska,NE,Frontier,1110.0,Donald Trump,republican,1328,NE
5092,31065.0,2016,Nebraska,NE,Furnas,1921.0,Donald Trump,republican,2340,NE
5095,31067.0,2016,Nebraska,NE,Gage,6380.0,Donald Trump,republican,10048,NE
5098,31069.0,2016,Nebraska,NE,Garden,869.0,Donald Trump,republican,1075,NE
5101,31071.0,2016,Nebraska,NE,Garfield,821.0,Donald Trump,republican,980,NE
5104,31073.0,2016,Nebraska,NE,Gosper,794.0,Donald Trump,republican,1010,NE
5107,31075.0,2016,Nebraska,NE,Grant,367.0,Donald Trump,republican,405,NE
5110,31077.0,2016,Nebraska,NE,Greeley,912.0,Donald Trump,republican,1175,NE
5113,31079.0,2016,Nebraska,NE,Hall,14408.0,Donald Trump,republican,22060,NE
5116,31081.0,2016,Nebraska,NE,Hamilton,3783.0,Donald Trump,republican,5004,NE
5119,31083.0,2016,Nebraska,NE,Harlan,1496.0,Donald Trump,republican,1832,NE
5122,31085.0,2016,Nebraska,NE,Hayes,472.0,Donald Trump,republican,514,NE
5125,31087.0,2016,Nebraska,NE,Hitchcock,1232.0,Donald Trump,republican,1468,NE
5128,31089.0,2016,Nebraska,NE,Holt,4354.0,Donald Trump,republican,5118,NE
5131,31091.0,2016,Nebraska,NE,Hooker,355.0,Donald Trump,republican,417,NE
5134,31093.0,2016,Nebraska,NE,Howard,2284.0,Donald Trump,republican,2994,NE
5137,31095.0,2016,Nebraska,NE,Jefferson,2399.0,Donald Trump,republican,3494,NE
5140,31097.0,2016,Nebraska,NE,Johnson,1355.0,Donald Trump,republican,2089,NE
5143,31099.0,2016,Nebraska,NE,Kearney,2531.0,Donald Trump,republican,3296,NE
5146,31101.0,2016,Nebraska,NE,Keith,3235.0,Donald Trump,republican,4034,NE
5149,31103.0,2016,Nebraska,NE,Keya Paha,460.0,Donald Trump,republican,479,NE
5152,31105.0,2016,Nebraska,NE,Kimball,1330.0,Donald Trump,republican,1677,NE
5155,31107.0,2016,Nebraska,NE,Knox,3188.0,Donald Trump,republican,4115,NE
5157,31109.0,2016,Nebraska,NE,Lancaster,61898.0,Hillary Clinton,democrat,136223,NE
5161,31111.0,2016,Nebraska,NE,Lincoln,12164.0,Donald Trump,republican,16131,NE
5164,31113.0,2016,Nebraska,NE,Logan,400.0,Donald Trump,republican,453,NE
5167,31115.0,2016,Nebraska,NE,Loup,323.0,Donald Trump,republican,385,NE
5170,31117.0,2016,Nebraska,NE,McPherson,257.0,Donald Trump,republican,287,NE
5173,31119.0,2016,Nebraska,NE,Madison,10628.0,Donald Trump,republican,14343,NE
5176,31121.0,2016,Nebraska,NE,Merrick,2926.0,Donald Trump,republican,3788,NE
5179,31123.0,2016,Nebraska,NE,Morrill,1802.0,Donald Trump,republican,2209,NE
5182,31125.0,2016,Nebraska,NE,Nance,1261.0,Donald Trump,republican,1621,NE
5185,31127.0,2016,Nebraska,NE,Nemaha,2116.0,Donald Trump,republican,3161,NE
5188,31129.0,2016,Nebraska,NE,Nuckolls,1726.0,Donald Trump,republican,2205,NE
5191,31131.0,2016,Nebraska,NE,Otoe,4860.0,Donald Trump,republican,7457,NE
5194,31133.0,2016,Nebraska,NE,Pawnee,974.0,Donald Trump,republican,1327,NE
5197,31135.0,2016,Nebraska,NE,Perkins,1217.0,Donald Trump,republican,1455,NE
5200,31137.0,2016,Nebraska,NE,Phelps,3849.0,Donald Trump,republican,4695,NE
5203,31139.0,2016,Nebraska,NE,Pierce,3052.0,Donald Trump,republican,3630,NE
5206,31141.0,2016,Nebraska,NE,Platte,10965.0,Donald Trump,republican,14433,NE
5209,31143.0,2016,Nebraska,NE,Polk,2028.0,Donald Trump,republican,2582,NE
5212,31145.0,2016,Nebraska,NE,Red Willow,4258.0,Donald Trump,republican,5170,NE
5215,31147.0,2016,Nebraska,NE,Richardson,2769.0,Donald Trump,republican,3805,NE
5218,31149.0,2016,Nebraska,NE,Rock,687.0,Donald Trump,republican,798,NE
5221,31151.0,2016,Nebraska,NE,Saline,3004.0,Donald Trump,republican,5136,NE
5224,31153.0,2016,Nebraska,NE,Sarpy,45143.0,Donald Trump,republican,80580,NE
5227,31155.0,2016,Nebraska,NE,Saunders,7555.0,Donald Trump,republican,10860,NE
5230,31157.0,2016,Nebraska,NE,Scotts Bluff,10076.0,Donald Trump,republican,14317,NE
5233,31159.0,2016,Nebraska,NE,Seward,5454.0,Donald Trump,republican,7922,NE
5236,31161.0,2016,Nebraska,NE,Sheridan,2211.0,Donald Trump,republican,2608,NE
5239,31163.0,2016,Nebraska,NE,Sherman,1150.0,Donald Trump,republican,1573,NE
5242,31165.0,2016,Nebraska,NE,Sioux,616.0,Donald Trump,republican,736,NE
5245,31167.0,2016,Nebraska,NE,Stanton,2187.0,Donald Trump,republican,2801,NE
5248,31169.0,2016,Nebraska,NE,Thayer,2051.0,Donald Trump,republican,2690,NE
5251,31171.0,2016,Nebraska,NE,Thomas,344.0,Donald Trump,republican,393,NE
5254,31173.0,2016,Nebraska,NE,Thurston,1043.0,Donald Trump,republican,2088,NE
5257,31175.0,2016,Nebraska,NE,Valley,1780.0,Donald Trump,republican,2205,NE
5260,31177.0,2016,Nebraska,NE,Washington,7424.0,Donald Trump,republican,10832,NE
5263,31179.0,2016,Nebraska,NE,Wayne,2693.0,Donald Trump,republican,3776,NE
5266,31181.0,2016,Nebraska,NE,Webster,1330.0,Donald Trump,republican,1708,NE
5269,31183.0,2016,Nebraska,NE,Wheeler,377.0,Donald Trump,republican,465,NE
5272,31185.0,2016,Nebraska,NE,York,4700.0,Donald Trump,republican,6381,NE
5275,32001.0,2016,Nevada,NV,Churchill,7830.0,Donald Trump,republican,10938,NV
5277,32003.0,2016,Nevada,NV,Clark,402227.0,Hillary Clinton,democrat,767156,NV
5281,32005.0,2016,Nevada,NV,Douglas,17415.0,Donald Trump,republican,27885,NV
5284,32007.0,2016,Nevada,NV,Elko,13551.0,Donald Trump,republican,18559,NV
5287,32009.0,2016,Nevada,NV,Esmeralda,329.0,Donald Trump,republican,423,NV
5290,32011.0,2016,Nevada,NV,Eureka,723.0,Donald Trump,republican,854,NV
5293,32013.0,2016,Nevada,NV,Humboldt,4521.0,Donald Trump,republican,6433,NV
5296,32015.0,2016,Nevada,NV,Lander,1828.0,Donald Trump,republican,2413,NV
5299,32017.0,2016,Nevada,NV,Lincoln,1671.0,Donald Trump,republican,2132,NV
5302,32019.0,2016,Nevada,NV,Lyon,16005.0,Donald Trump,republican,23762,NV
5305,32021.0,2016,Nevada,NV,Mineral,1179.0,Donald Trump,republican,1997,NV
5308,32023.0,2016,Nevada,NV,Nye,13324.0,Donald Trump,republican,19595,NV
5311,32027.0,2016,Nevada,NV,Pershing,1403.0,Donald Trump,republican,1982,NV
5314,32029.0,2016,Nevada,NV,Storey,1616.0,Donald Trump,republican,2558,NV
5316,32031.0,2016,Nevada,NV,Washoe,97379.0,Hillary Clinton,democrat,209909,NV
5320,32033.0,2016,Nevada,NV,White Pine,2723.0,Donald Trump,republican,3773,NV
5323,32510.0,2016,Nevada,NV,Carson City,13125.0,Donald Trump,republican,25016,NV
5326,33001.0,2016,New Hampshire,NH,Belknap,19315.0,Donald Trump,republican,35045,NH
5329,33003.0,2016,New Hampshire,NH,Carroll,14635.0,Donald Trump,republican,29616,NH
5331,33005.0,2016,New Hampshire,NH,Cheshire,22064.0,Hillary Clinton,democrat,41895,NH
5335,33007.0,2016,New Hampshire,NH,Coos,7952.0,Donald Trump,republican,15627,NH
5337,33009.0,2016,New Hampshire,NH,Grafton,28510.0,Hillary Clinton,democrat,51191,NH
5341,33011.0,2016,New Hampshire,NH,Hillsborough,100013.0,Donald Trump,republican,214157,NH
5343,33013.0,2016,New Hampshire,NH,Merrimack,40198.0,Hillary Clinton,democrat,83648,NH
5347,33015.0,2016,New Hampshire,NH,Rockingham,90447.0,Donald Trump,republican,181434,NH
5349,33017.0,2016,New Hampshire,NH,Strafford,34894.0,Hillary Clinton,democrat,69000,NH
5353,33019.0,2016,New Hampshire,NH,Sullivan,10796.0,Donald Trump,republican,22683,NH
5355,34001.0,2016,New Jersey,NJ,Atlantic,60924.0,Hillary Clinton,democrat,117291,NJ
5358,34003.0,2016,New Jersey,NJ,Bergen,231211.0,Hillary Clinton,democrat,419296,NJ
5361,34005.0,2016,New Jersey,NJ,Burlington,121725.0,Hillary Clinton,democrat,218943,NJ
5364,34007.0,2016,New Jersey,NJ,Camden,146717.0,Hillary Clinton,democrat,226592,NJ
5368,34009.0,2016,New Jersey,NJ,Cape May,28446.0,Donald Trump,republican,48722,NJ
5370,34011.0,2016,New Jersey,NJ,Cumberland,27771.0,Hillary Clinton,democrat,54004,NJ
5373,34013.0,2016,New Jersey,NJ,Essex,240837.0,Hillary Clinton,democrat,310934,NJ
5377,34015.0,2016,New Jersey,NJ,Gloucester,67544.0,Donald Trump,republican,139542,NJ
5379,34017.0,2016,New Jersey,NJ,Hudson,163917.0,Hillary Clinton,democrat,219375,NJ
5383,34019.0,2016,New Jersey,NJ,Hunterdon,38712.0,Donald Trump,republican,70836,NJ
5385,34021.0,2016,New Jersey,NJ,Mercer,104775.0,Hillary Clinton,democrat,156529,NJ
5388,34023.0,2016,New Jersey,NJ,Middlesex,193044.0,Hillary Clinton,democrat,326102,NJ
5392,34025.0,2016,New Jersey,NJ,Monmouth,166723.0,Donald Trump,republican,314377,NJ
5395,34027.0,2016,New Jersey,NJ,Morris,126071.0,Donald Trump,republican,250416,NJ
5398,34029.0,2016,New Jersey,NJ,Ocean,179079.0,Donald Trump,republican,274362,NJ
5400,34031.0,2016,New Jersey,NJ,Passaic,116759.0,Hillary Clinton,democrat,194802,NJ
5404,34033.0,2016,New Jersey,NJ,Salem,16381.0,Donald Trump,republican,29494,NJ
5406,34035.0,2016,New Jersey,NJ,Somerset,85689.0,Hillary Clinton,democrat,157092,NJ
5410,34037.0,2016,New Jersey,NJ,Sussex,46658.0,Donald Trump,republican,74126,NJ
5412,34039.0,2016,New Jersey,NJ,Union,147414.0,Hillary Clinton,democrat,221975,NJ
5416,34041.0,2016,New Jersey,NJ,Warren,29858.0,Donald Trump,republican,49236,NJ
5418,35001.0,2016,New Mexico,NM,Bernalillo,143417.0,Hillary Clinton,democrat,274662,NM
5422,35003.0,2016,New Mexico,NM,Catron,1464.0,Donald Trump,republican,2049,NM
5425,35005.0,2016,New Mexico,NM,Chaves,12872.0,Donald Trump,republican,20271,NM
5427,35006.0,2016,New Mexico,NM,Cibola,3741.0,Hillary Clinton,democrat,8063,NM
5431,35007.0,2016,New Mexico,NM,Colfax,2585.0,Donald Trump,republican,5332,NM
5434,35009.0,2016,New Mexico,NM,Curry,9035.0,Donald Trump,republican,13370,NM
5437,35011.0,2016,New Mexico,NM,De Baca,620.0,Donald Trump,republican,910,NM
5439,35013.0,2016,New Mexico,NM,Dona Ana,37947.0,Hillary Clinton,democrat,70648,NM
5443,35015.0,2016,New Mexico,NM,Eddy,13147.0,Donald Trump,republican,19667,NM
5445,35017.0,2016,New Mexico,NM,Grant,6276.0,Hillary Clinton,democrat,12811,NM
5448,35019.0,2016,New Mexico,NM,Guadalupe,970.0,Hillary Clinton,democrat,1827,NM
5452,35021.0,2016,New Mexico,NM,Harding,311.0,Donald Trump,republican,527,NM
5455,35023.0,2016,New Mexico,NM,Hidalgo,910.0,Donald Trump,republican,1872,NM
5458,35025.0,2016,New Mexico,NM,Lea,12495.0,Donald Trump,republican,17712,NM
5461,35027.0,2016,New Mexico,NM,Lincoln,5896.0,Donald Trump,republican,8902,NM
5463,35028.0,2016,New Mexico,NM,Los Alamos,5562.0,Hillary Clinton,democrat,10885,NM
5467,35029.0,2016,New Mexico,NM,Luna,3478.0,Donald Trump,republican,7295,NM
5469,35031.0,2016,New Mexico,NM,McKinley,13576.0,Hillary Clinton,democrat,21703,NM
5472,35033.0,2016,New Mexico,NM,Mora,1536.0,Hillary Clinton,democrat,2441,NM
5476,35035.0,2016,New Mexico,NM,Otero,11887.0,Donald Trump,republican,20060,NM
5479,35037.0,2016,New Mexico,NM,Quay,2212.0,Donald Trump,republican,3572,NM
5481,35039.0,2016,New Mexico,NM,Rio Arriba,9592.0,Hillary Clinton,democrat,14878,NM
5485,35041.0,2016,New Mexico,NM,Roosevelt,3884.0,Donald Trump,republican,5950,NM
5487,35043.0,2016,New Mexico,NM,Sandoval,27707.0,Hillary Clinton,democrat,61690,NM
5491,35045.0,2016,New Mexico,NM,San Juan,27946.0,Donald Trump,republican,46110,NM
5493,35047.0,2016,New Mexico,NM,San Miguel,7285.0,Hillary Clinton,democrat,10751,NM
5496,35049.0,2016,New Mexico,NM,Santa Fe,50793.0,Hillary Clinton,democrat,71434,NM
5500,35051.0,2016,New Mexico,NM,Sierra,3010.0,Donald Trump,republican,5181,NM
5502,35053.0,2016,New Mexico,NM,Socorro,3313.0,Hillary Clinton,democrat,6868,NM
5505,35055.0,2016,New Mexico,NM,Taos,10668.0,Hillary Clinton,democrat,15260,NM
5509,35057.0,2016,New Mexico,NM,Torrance,3714.0,Donald Trump,republican,6324,NM
5512,35059.0,2016,New Mexico,NM,Union,1216.0,Donald Trump,republican,1702,NM
5515,35061.0,2016,New Mexico,NM,Valencia,13215.0,Donald Trump,republican,27592,NM
5517,36000.0,2016,Missouri,MO,Kansas City,97735.0,Hillary Clinton,democrat,128601,MO
5520,36001.0,2016,New York,NY,Albany,83077.0,Hillary Clinton,democrat,139830,NY
5524,36003.0,2016,New York,NY,Allegany,12525.0,Donald Trump,republican,18692,NY
5526,36005.0,2016,New York,NY,Bronx,353646.0,Hillary Clinton,democrat,399522,NY
5530,36007.0,2016,New York,NY,Broome,40943.0,Donald Trump,republican,86072,NY
5533,36009.0,2016,New York,NY,Cattaraugus,19692.0,Donald Trump,republican,31161,NY
5536,36011.0,2016,New York,NY,Cayuga,17384.0,Donald Trump,republican,33172,NY
5539,36013.0,2016,New York,NY,Chautauqua,31594.0,Donald Trump,republican,54234,NY
5542,36015.0,2016,New York,NY,Chemung,20097.0,Donald Trump,republican,36119,NY
5545,36017.0,2016,New York,NY,Chenango,11921.0,Donald Trump,republican,20160,NY
5547,36019.0,2016,New York,NY,Clinton,15059.0,Hillary Clinton,democrat,32105,NY
5550,36021.0,2016,New York,NY,Columbia,15284.0,Hillary Clinton,democrat,30902,NY
5554,36023.0,2016,New York,NY,Cortland,9900.0,Donald Trump,republican,20244,NY
5557,36025.0,2016,New York,NY,Delaware,11942.0,Donald Trump,republican,19792,NY
5559,36027.0,2016,New York,NY,Dutchess,62261.0,Hillary Clinton,democrat,130934,NY
5562,36029.0,2016,New York,NY,Erie,215456.0,Hillary Clinton,democrat,423625,NY
5566,36031.0,2016,New York,NY,Essex,7958.0,Donald Trump,republican,17218,NY
5569,36033.0,2016,New York,NY,Franklin,8221.0,Donald Trump,republican,16952,NY
5572,36035.0,2016,New York,NY,Fulton,13462.0,Donald Trump,republican,21214,NY
5575,36037.0,2016,New York,NY,Genesee,16915.0,Donald Trump,republican,26432,NY
5578,36039.0,2016,New York,NY,Greene,13073.0,Donald Trump,republican,22050,NY
5581,36041.0,2016,New York,NY,Hamilton,2064.0,Donald Trump,republican,3225,NY
5584,36043.0,2016,New York,NY,Herkimer,16699.0,Donald Trump,republican,26255,NY
5587,36045.0,2016,New York,NY,Jefferson,21763.0,Donald Trump,republican,38236,NY
5589,36047.0,2016,New York,NY,Kings,640553.0,Hillary Clinton,democrat,805605,NY
5593,36049.0,2016,New York,NY,Lewis,7400.0,Donald Trump,republican,11325,NY
5596,36051.0,2016,New York,NY,Livingston,17290.0,Donald Trump,republican,30031,NY
5599,36053.0,2016,New York,NY,Madison,15936.0,Donald Trump,republican,30064,NY
5601,36055.0,2016,New York,NY,Monroe,188592.0,Hillary Clinton,democrat,347790,NY
5605,36057.0,2016,New York,NY,Montgomery,11301.0,Donald Trump,republican,19054,NY
5607,36059.0,2016,New York,NY,Nassau,326088.0,Hillary Clinton,democrat,636967,NY
5610,36061.0,2016,New York,NY,New York,579013.0,Hillary Clinton,democrat,668939,NY
5614,36063.0,2016,New York,NY,Niagara,51961.0,Donald Trump,republican,92402,NY
5617,36065.0,2016,New York,NY,Oneida,51437.0,Donald Trump,republican,91009,NY
5619,36067.0,2016,New York,NY,Onondaga,112337.0,Hillary Clinton,democrat,208440,NY
5623,36069.0,2016,New York,NY,Ontario,26029.0,Donald Trump,republican,52258,NY
5626,36071.0,2016,New York,NY,Orange,76645.0,Donald Trump,republican,152021,NY
5629,36073.0,2016,New York,NY,Orleans,10936.0,Donald Trump,republican,16380,NY
5632,36075.0,2016,New York,NY,Oswego,27688.0,Donald Trump,republican,48180,NY
5635,36077.0,2016,New York,NY,Otsego,13308.0,Donald Trump,republican,25668,NY
5638,36079.0,2016,New York,NY,Putnam,27024.0,Donald Trump,republican,48563,NY
5640,36081.0,2016,New York,NY,Queens,517220.0,Hillary Clinton,democrat,686393,NY
5644,36083.0,2016,New York,NY,Rensselaer,33726.0,Donald Trump,republican,71562,NY
5647,36085.0,2016,New York,NY,Richmond,101437.0,Donald Trump,republican,180960,NY
5649,36087.0,2016,New York,NY,Rockland,69342.0,Hillary Clinton,democrat,135087,NY
5653,36089.0,2016,New York,NY,St. Lawrence,19942.0,Donald Trump,republican,39158,NY
5656,36091.0,2016,New York,NY,Saratoga,54575.0,Donald Trump,republican,114094,NY
5658,36093.0,2016,New York,NY,Schenectady,33747.0,Hillary Clinton,democrat,67280,NY
5662,36095.0,2016,New York,NY,Schoharie,8831.0,Donald Trump,republican,14050,NY
5665,36097.0,2016,New York,NY,Schuyler,5050.0,Donald Trump,republican,8772,NY
5668,36099.0,2016,New York,NY,Seneca,7236.0,Donald Trump,republican,13980,NY
5671,36101.0,2016,New York,NY,Steuben,26831.0,Donald Trump,republican,42002,NY
5674,36103.0,2016,New York,NY,Suffolk,350570.0,Donald Trump,republican,681254,NY
5677,36105.0,2016,New York,NY,Sullivan,15931.0,Donald Trump,republican,29955,NY
5680,36107.0,2016,New York,NY,Tioga,13260.0,Donald Trump,republican,22299,NY
5682,36109.0,2016,New York,NY,Tompkins,28890.0,Hillary Clinton,democrat,42678,NY
5685,36111.0,2016,New York,NY,Ulster,42101.0,Hillary Clinton,democrat,81355,NY
5689,36113.0,2016,New York,NY,Warren,15751.0,Donald Trump,republican,31408,NY
5692,36115.0,2016,New York,NY,Washington,13610.0,Donald Trump,republican,24528,NY
5695,36117.0,2016,New York,NY,Wayne,23380.0,Donald Trump,republican,39687,NY
5697,36119.0,2016,New York,NY,Westchester,272926.0,Hillary Clinton,democrat,420655,NY
5701,36121.0,2016,New York,NY,Wyoming,12442.0,Donald Trump,republican,17298,NY
5704,36123.0,2016,New York,NY,Yates,5660.0,Donald Trump,republican,10066,NY
5707,37001.0,2016,North Carolina,NC,Alamance,38815.0,Donald Trump,republican,71157,NC
5710,37003.0,2016,North Carolina,NC,Alexander,13893.0,Donald Trump,republican,18271,NC
5713,37005.0,2016,North Carolina,NC,Alleghany,3814.0,Donald Trump,republican,5315,NC
5715,37007.0,2016,North Carolina,NC,Anson,5859.0,Hillary Clinton,democrat,10545,NC
5719,37009.0,2016,North Carolina,NC,Ashe,9412.0,Donald Trump,republican,13424,NC
5722,37011.0,2016,North Carolina,NC,Avery,6298.0,Donald Trump,republican,8249,NC
5725,37013.0,2016,North Carolina,NC,Beaufort,14543.0,Donald Trump,republican,23938,NC
5727,37015.0,2016,North Carolina,NC,Bertie,5778.0,Hillary Clinton,democrat,9347,NC
5731,37017.0,2016,North Carolina,NC,Bladen,8550.0,Donald Trump,republican,15897,NC
5734,37019.0,2016,North Carolina,NC,Brunswick,42720.0,Donald Trump,republican,68351,NC
5736,37021.0,2016,North Carolina,NC,Buncombe,75452.0,Hillary Clinton,democrat,138947,NC
5740,37023.0,2016,North Carolina,NC,Burke,26238.0,Donald Trump,republican,38920,NC
5743,37025.0,2016,North Carolina,NC,Cabarrus,53819.0,Donald Trump,republican,93289,NC
5746,37027.0,2016,North Carolina,NC,Caldwell,26621.0,Donald Trump,republican,36320,NC
5749,37029.0,2016,North Carolina,NC,Camden,3546.0,Donald Trump,republican,5006,NC
5752,37031.0,2016,North Carolina,NC,Carteret,26569.0,Donald Trump,republican,37781,NC
5755,37033.0,2016,North Carolina,NC,Caswell,6026.0,Donald Trump,republican,11070,NC
5758,37035.0,2016,North Carolina,NC,Catawba,48324.0,Donald Trump,republican,72351,NC
5760,37037.0,2016,North Carolina,NC,Chatham,21065.0,Hillary Clinton,democrat,39849,NC
5764,37039.0,2016,North Carolina,NC,Cherokee,10844.0,Donald Trump,republican,14181,NC
5767,37041.0,2016,North Carolina,NC,Chowan,4014.0,Donald Trump,republican,7228,NC
5770,37043.0,2016,North Carolina,NC,Clay,4437.0,Donald Trump,republican,6010,NC
5773,37045.0,2016,North Carolina,NC,Cleveland,28479.0,Donald Trump,republican,44673,NC
5776,37047.0,2016,North Carolina,NC,Columbus,14272.0,Donald Trump,republican,23732,NC
5779,37049.0,2016,North Carolina,NC,Craven,27731.0,Donald Trump,republican,47001,NC
5781,37051.0,2016,North Carolina,NC,Cumberland,71605.0,Hillary Clinton,democrat,127506,NC
5785,37053.0,2016,North Carolina,NC,Currituck,9163.0,Donald Trump,republican,12669,NC
5788,37055.0,2016,North Carolina,NC,Dare,11460.0,Donald Trump,republican,19609,NC
5791,37057.0,2016,North Carolina,NC,Davidson,54317.0,Donald Trump,republican,74856,NC
5794,37059.0,2016,North Carolina,NC,Davie,15602.0,Donald Trump,republican,21756,NC
5797,37061.0,2016,North Carolina,NC,Duplin,12217.0,Donald Trump,republican,20856,NC
5799,37063.0,2016,North Carolina,NC,Durham,121250.0,Hillary Clinton,democrat,156134,NC
5802,37065.0,2016,North Carolina,NC,Edgecombe,16224.0,Hillary Clinton,democrat,24886,NC
5805,37067.0,2016,North Carolina,NC,Forsyth,94464.0,Hillary Clinton,democrat,178312,NC
5809,37069.0,2016,North Carolina,NC,Franklin,16368.0,Donald Trump,republican,30368,NC
5812,37071.0,2016,North Carolina,NC,Gaston,61798.0,Donald Trump,republican,96431,NC
5815,37073.0,2016,North Carolina,NC,Gates,2874.0,Donald Trump,republican,5392,NC
5818,37075.0,2016,North Carolina,NC,Graham,3283.0,Donald Trump,republican,4168,NC
5821,37077.0,2016,North Carolina,NC,Granville,13591.0,Donald Trump,republican,27353,NC
5824,37079.0,2016,North Carolina,NC,Greene,4374.0,Donald Trump,republican,8095,NC
5826,37081.0,2016,North Carolina,NC,Guilford,149248.0,Hillary Clinton,democrat,257405,NC
5829,37083.0,2016,North Carolina,NC,Halifax,15748.0,Hillary Clinton,democrat,25167,NC
5833,37085.0,2016,North Carolina,NC,Harnett,27614.0,Donald Trump,republican,46065,NC
5836,37087.0,2016,North Carolina,NC,Haywood,18929.0,Donald Trump,republican,30727,NC
5839,37089.0,2016,North Carolina,NC,Henderson,35809.0,Donald Trump,republican,58176,NC
5841,37091.0,2016,North Carolina,NC,Hertford,6910.0,Hillary Clinton,democrat,10186,NC
5844,37093.0,2016,North Carolina,NC,Hoke,9726.0,Hillary Clinton,democrat,18230,NC
5848,37095.0,2016,North Carolina,NC,Hyde,1288.0,Donald Trump,republican,2304,NC
5851,37097.0,2016,North Carolina,NC,Iredell,54754.0,Donald Trump,republican,82567,NC
5854,37099.0,2016,North Carolina,NC,Jackson,9870.0,Donald Trump,republican,18713,NC
5857,37101.0,2016,North Carolina,NC,Johnston,54372.0,Donald Trump,republican,85909,NC
5860,37103.0,2016,North Carolina,NC,Jones,2974.0,Donald Trump,republican,5135,NC
5863,37105.0,2016,North Carolina,NC,Lee,13712.0,Donald Trump,republican,25084,NC
5866,37107.0,2016,North Carolina,NC,Lenoir,13613.0,Donald Trump,republican,26807,NC
5869,37109.0,2016,North Carolina,NC,Lincoln,28806.0,Donald Trump,republican,40023,NC
5872,37111.0,2016,North Carolina,NC,McDowell,14568.0,Donald Trump,republican,19875,NC
5875,37113.0,2016,North Carolina,NC,Macon,12127.0,Donald Trump,republican,17734,NC
5878,37115.0,2016,North Carolina,NC,Madison,6783.0,Donald Trump,republican,11269,NC
5881,37117.0,2016,North Carolina,NC,Martin,5897.0,Donald Trump,republican,11964,NC
5883,37119.0,2016,North Carolina,NC,Mecklenburg,294562.0,Hillary Clinton,democrat,472857,NC
5887,37121.0,2016,North Carolina,NC,Mitchell,6282.0,Donald Trump,republican,8096,NC
5890,37123.0,2016,North Carolina,NC,Montgomery,7130.0,Donald Trump,republican,11540,NC
5893,37125.0,2016,North Carolina,NC,Moore,30490.0,Donald Trump,republican,48692,NC
5896,37127.0,2016,North Carolina,NC,Nash,23319.0,Donald Trump,republican,47665,NC
5899,37129.0,2016,North Carolina,NC,New Hanover,55344.0,Donald Trump,republican,111905,NC
5901,37131.0,2016,North Carolina,NC,Northampton,6144.0,Hillary Clinton,democrat,9848,NC
5905,37133.0,2016,North Carolina,NC,Onslow,37122.0,Donald Trump,republican,57135,NC
5907,37135.0,2016,North Carolina,NC,Orange,59923.0,Hillary Clinton,democrat,82340,NC
5911,37137.0,2016,North Carolina,NC,Pamlico,4258.0,Donald Trump,republican,6870,NC
5913,37139.0,2016,North Carolina,NC,Pasquotank,8615.0,Hillary Clinton,democrat,17391,NC
5917,37141.0,2016,North Carolina,NC,Pender,17639.0,Donald Trump,republican,27885,NC
5920,37143.0,2016,North Carolina,NC,Perquimans,4177.0,Donald Trump,republican,6708,NC
5923,37145.0,2016,North Carolina,NC,Person,11185.0,Donald Trump,republican,19615,NC
5925,37147.0,2016,North Carolina,NC,Pitt,41824.0,Hillary Clinton,democrat,80527,NC
5929,37149.0,2016,North Carolina,NC,Polk,6768.0,Donald Trump,republican,10934,NC
5932,37151.0,2016,North Carolina,NC,Randolph,49430.0,Donald Trump,republican,64575,NC
5935,37153.0,2016,North Carolina,NC,Richmond,10383.0,Donald Trump,republican,19328,NC
5938,37155.0,2016,North Carolina,NC,Robeson,20762.0,Donald Trump,republican,40858,NC
5941,37157.0,2016,North Carolina,NC,Rockingham,26830.0,Donald Trump,republican,42278,NC
5944,37159.0,2016,North Carolina,NC,Rowan,42810.0,Donald Trump,republican,64369,NC
