,FIPS,year,state,state_po,county,candidatevotes,candidate,party,totalvotes,state_po
7060,45051.0,2008,South Carolina,SC,Horry,64609.0,John McCain,republican,104798,SC
7062,45053.0,2008,South Carolina,SC,Jasper,5389.0,Barack Obama,democrat,8854,SC
7066,45055.0,2008,South Carolina,SC,Kershaw,16466.0,John McCain,republican,27985,SC
7069,45057.0,2008,South Carolina,SC,Lancaster,16441.0,John McCain,republican,28921,SC
7072,45059.0,2008,South Carolina,SC,Laurens,15334.0,John McCain,republican,26282,SC
7074,45061.0,2008,South Carolina,SC,Lee,5960.0,Barack Obama,democrat,9153,SC
7078,45063.0,2008,South Carolina,SC,Lexington,74960.0,John McCain,republican,109512,SC
7080,45065.0,2008,South Carolina,SC,McCormick,2755.0,Barack Obama,democrat,5232,SC
7083,45067.0,2008,South Carolina,SC,Marion,9608.0,Barack Obama,democrat,15174,SC
7086,45069.0,2008,South Carolina,SC,Marlboro,6794.0,Barack Obama,democrat,10876,SC
7090,45071.0,2008,South Carolina,SC,Newberry,9616.0,John McCain,republican,16524,SC
7093,45073.0,2008,South Carolina,SC,Oconee,21164.0,John McCain,republican,31132,SC
7095,45075.0,2008,South Carolina,SC,Orangeburg,27263.0,Barack Obama,democrat,39754,SC
7099,45077.0,2008,South Carolina,SC,Pickens,32552.0,John McCain,republican,45128,SC
7101,45079.0,2008,South Carolina,SC,Richland,105656.0,Barack Obama,democrat,165037,SC
7105,45081.0,2008,South Carolina,SC,Saluda,5191.0,John McCain,republican,8603,SC
7108,45083.0,2008,South Carolina,SC,Spartanburg,65042.0,John McCain,republican,108328,SC
7110,45085.0,2008,South Carolina,SC,Sumter,25431.0,Barack Obama,democrat,44358,SC
7114,45087.0,2008,South Carolina,SC,Union,7449.0,John McCain,republican,13551,SC
7116,45089.0,2008,South Carolina,SC,Williamsburg,11279.0,Barack Obama,democrat,16443,SC
7120,45091.0,2008,South Carolina,SC,York,54500.0,John McCain,republican,93696,SC
7123,46003.0,2008,South Dakota,SD,Aurora,794.0,John McCain,republican,1468,SD
7126,46005.0,2008,South Dakota,SD,Beadle,4054.0,John McCain,republican,7630,SD
7129,46007.0,2008,South Dakota,SD,Bennett,614.0,John McCain,republican,1189,SD
7132,46009.0,2008,South Dakota,SD,Bon Homme,1712.0,John McCain,republican,3116,SD
7134,46011.0,2008,South Dakota,SD,Brookings,7207.0,Barack Obama,democrat,13789,SD
7137,46013.0,2008,South Dakota,SD,Brown,9041.0,Barack Obama,democrat,17253,SD
7141,46015.0,2008,South Dakota,SD,Brule,1407.0,John McCain,republican,2406,SD
7143,46017.0,2008,South Dakota,SD,Buffalo,454.0,Barack Obama,democrat,612,SD
7147,46019.0,2008,South Dakota,SD,Butte,2821.0,John McCain,republican,4205,SD
7150,46021.0,2008,South Dakota,SD,Campbell,591.0,John McCain,republican,844,SD
7153,46023.0,2008,South Dakota,SD,Charles Mix,2109.0,John McCain,republican,3937,SD
7156,46025.0,2008,South Dakota,SD,Clark,1065.0,John McCain,republican,1920,SD
7158,46027.0,2008,South Dakota,SD,Clay,3808.0,Barack Obama,democrat,6159,SD
7162,46029.0,2008,South Dakota,SD,Codington,6374.0,John McCain,republican,12076,SD
7164,46031.0,2008,South Dakota,SD,Corson,837.0,Barack Obama,democrat,1390,SD
7168,46033.0,2008,South Dakota,SD,Custer,2909.0,John McCain,republican,4450,SD
7171,46035.0,2008,South Dakota,SD,Davison,4731.0,John McCain,republican,8365,SD
7173,46037.0,2008,South Dakota,SD,Day,1785.0,Barack Obama,democrat,3178,SD
7177,46039.0,2008,South Dakota,SD,Deuel,1088.0,John McCain,republican,2178,SD
7179,46041.0,2008,South Dakota,SD,Dewey,1328.0,Barack Obama,democrat,2005,SD
7183,46043.0,2008,South Dakota,SD,Douglas,1293.0,John McCain,republican,1735,SD
7186,46045.0,2008,South Dakota,SD,Edmunds,1213.0,John McCain,republican,2053,SD
7189,46047.0,2008,South Dakota,SD,Fall River,2348.0,John McCain,republican,3755,SD
7192,46049.0,2008,South Dakota,SD,Faulk,739.0,John McCain,republican,1174,SD
7195,46051.0,2008,South Dakota,SD,Grant,1951.0,John McCain,republican,3774,SD
7198,46053.0,2008,South Dakota,SD,Gregory,1423.0,John McCain,republican,2218,SD
7201,46055.0,2008,South Dakota,SD,Haakon,939.0,John McCain,republican,1141,SD
7204,46057.0,2008,South Dakota,SD,Hamlin,1661.0,John McCain,republican,2737,SD
7207,46059.0,2008,South Dakota,SD,Hand,1247.0,John McCain,republican,1981,SD
7210,46061.0,2008,South Dakota,SD,Hanson,1426.0,John McCain,republican,2414,SD
7213,46063.0,2008,South Dakota,SD,Harding,575.0,John McCain,republican,722,SD
7216,46065.0,2008,South Dakota,SD,Hughes,5298.0,John McCain,republican,8386,SD
7219,46067.0,2008,South Dakota,SD,Hutchinson,2285.0,John McCain,republican,3561,SD
7222,46069.0,2008,South Dakota,SD,Hyde,547.0,John McCain,republican,776,SD
7225,46071.0,2008,South Dakota,SD,Jackson,668.0,John McCain,republican,1118,SD
7228,46073.0,2008,South Dakota,SD,Jerauld,546.0,John McCain,republican,1092,SD
7231,46075.0,2008,South Dakota,SD,Jones,463.0,John McCain,republican,618,SD
7234,46077.0,2008,South Dakota,SD,Kingsbury,1435.0,John McCain,republican,2739,SD
7236,46079.0,2008,South Dakota,SD,Lake,3033.0,Barack Obama,democrat,6076,SD
7240,46081.0,2008,South Dakota,SD,Lawrence,6787.0,John McCain,republican,11876,SD
7243,46083.0,2008,South Dakota,SD,Lincoln,11803.0,John McCain,republican,20601,SD
7246,46085.0,2008,South Dakota,SD,Lyman,894.0,John McCain,republican,1623,SD
7249,46087.0,2008,South Dakota,SD,McCook,1646.0,John McCain,republican,2905,SD
7252,46089.0,2008,South Dakota,SD,McPherson,915.0,John McCain,republican,1364,SD
7254,46091.0,2008,South Dakota,SD,Marshall,1261.0,Barack Obama,democrat,2177,SD
7258,46093.0,2008,South Dakota,SD,Meade,7515.0,John McCain,republican,11465,SD
7261,46095.0,2008,South Dakota,SD,Mellette,445.0,John McCain,republican,829,SD
7263,46097.0,2008,South Dakota,SD,Miner,605.0,Barack Obama,democrat,1198,SD
7266,46099.0,2008,South Dakota,SD,Minnehaha,39838.0,Barack Obama,democrat,79798,SD
7269,46101.0,2008,South Dakota,SD,Moody,1663.0,Barack Obama,democrat,3203,SD
7273,46103.0,2008,South Dakota,SD,Pennington,27603.0,John McCain,republican,45787,SD
7276,46105.0,2008,South Dakota,SD,Perkins,1102.0,John McCain,republican,1656,SD
7279,46107.0,2008,South Dakota,SD,Potter,937.0,John McCain,republican,1434,SD
7281,46109.0,2008,South Dakota,SD,Roberts,2672.0,Barack Obama,democrat,4484,SD
7285,46111.0,2008,South Dakota,SD,Sanborn,669.0,John McCain,republican,1181,SD
7287,46113.0,2008,South Dakota,SD,Oglala Lakota,2971.0,Barack Obama,democrat,3314,SD
7291,46115.0,2008,South Dakota,SD,Spink,1660.0,John McCain,republican,3239,SD
7294,46117.0,2008,South Dakota,SD,Stanley,1017.0,John McCain,republican,1540,SD
7297,46119.0,2008,South Dakota,SD,Sully,581.0,John McCain,republican,823,SD
7299,46121.0,2008,South Dakota,SD,Todd,2208.0,Barack Obama,democrat,2807,SD
7303,46123.0,2008,South Dakota,SD,Tripp,1859.0,John McCain,republican,2809,SD
7306,46125.0,2008,South Dakota,SD,Turner,2538.0,John McCain,republican,4266,SD
7309,46127.0,2008,South Dakota,SD,Union,4310.0,John McCain,republican,7620,SD
7312,46129.0,2008,South Dakota,SD,Walworth,1668.0,John McCain,republican,2620,SD
7315,46135.0,2008,South Dakota,SD,Yankton,5039.0,John McCain,republican,9967,SD
7317,46137.0,2008,South Dakota,SD,Ziebach,554.0,Barack Obama,democrat,882,SD
7321,47001.0,2008,Tennessee,TN,Anderson,19675.0,John McCain,republican,31570,TN
7324,47003.0,2008,Tennessee,TN,Bedford,10217.0,John McCain,republican,15507,TN
7327,47005.0,2008,Tennessee,TN,Benton,3696.0,John McCain,republican,6479,TN
7330,47007.0,2008,Tennessee,TN,Bledsoe,3166.0,John McCain,republican,4784,TN
7333,47009.0,2008,Tennessee,TN,Blount,35571.0,John McCain,republican,51645,TN
7336,47011.0,2008,Tennessee,TN,Bradley,28333.0,John McCain,republican,38191,TN
7339,47013.0,2008,Tennessee,TN,Campbell,8535.0,John McCain,republican,12628,TN
7342,47015.0,2008,Tennessee,TN,Cannon,3322.0,John McCain,republican,5457,TN
7345,47017.0,2008,Tennessee,TN,Carroll,7455.0,John McCain,republican,11646,TN
7348,47019.0,2008,Tennessee,TN,Carter,15852.0,John McCain,republican,21769,TN
7351,47021.0,2008,Tennessee,TN,Cheatham,10702.0,John McCain,republican,16428,TN
7354,47023.0,2008,Tennessee,TN,Chester,4587.0,John McCain,republican,6459,TN
7357,47025.0,2008,Tennessee,TN,Claiborne,7175.0,John McCain,republican,10420,TN
7360,47027.0,2008,Tennessee,TN,Clay,1676.0,John McCain,republican,2994,TN
7363,47029.0,2008,Tennessee,TN,Cocke,8945.0,John McCain,republican,12481,TN
7366,47031.0,2008,Tennessee,TN,Coffee,13250.0,John McCain,republican,20790,TN
7369,47033.0,2008,Tennessee,TN,Crockett,3994.0,John McCain,republican,6037,TN
7372,47035.0,2008,Tennessee,TN,Cumberland,17436.0,John McCain,republican,25712,TN
7374,47037.0,2008,Tennessee,TN,Davidson,158423.0,Barack Obama,democrat,264486,TN
7378,47039.0,2008,Tennessee,TN,Decatur,3101.0,John McCain,republican,4763,TN
7381,47041.0,2008,Tennessee,TN,DeKalb,4085.0,John McCain,republican,7065,TN
7384,47043.0,2008,Tennessee,TN,Dickson,11677.0,John McCain,republican,19519,TN
7387,47045.0,2008,Tennessee,TN,Dyer,9859.0,John McCain,republican,14450,TN
7390,47047.0,2008,Tennessee,TN,Fayette,12173.0,John McCain,republican,19254,TN
7393,47049.0,2008,Tennessee,TN,Fentress,4789.0,John McCain,republican,6739,TN
7396,47051.0,2008,Tennessee,TN,Franklin,10539.0,John McCain,republican,17432,TN
7399,47053.0,2008,Tennessee,TN,Gibson,13516.0,John McCain,republican,21253,TN
7402,47055.0,2008,Tennessee,TN,Giles,6902.0,John McCain,republican,11689,TN
7405,47057.0,2008,Tennessee,TN,Grainger,5297.0,John McCain,republican,7503,TN
7408,47059.0,2008,Tennessee,TN,Greene,17151.0,John McCain,republican,24670,TN
7411,47061.0,2008,Tennessee,TN,Grundy,2563.0,John McCain,republican,4632,TN
7414,47063.0,2008,Tennessee,TN,Hamblen,15508.0,John McCain,republican,22669,TN
7417,47065.0,2008,Tennessee,TN,Hamilton,81702.0,John McCain,republican,147520,TN
7420,47067.0,2008,Tennessee,TN,Hancock,1588.0,John McCain,republican,2241,TN
7422,47069.0,2008,Tennessee,TN,Hardeman,5919.0,Barack Obama,democrat,11237,TN
7426,47071.0,2008,Tennessee,TN,Hardin,7077.0,John McCain,republican,10035,TN
7429,47073.0,2008,Tennessee,TN,Hawkins,14756.0,John McCain,republican,21040,TN
7431,47075.0,2008,Tennessee,TN,Haywood,4893.0,Barack Obama,democrat,8121,TN
7435,47077.0,2008,Tennessee,TN,Henderson,7669.0,John McCain,republican,10834,TN
7438,47079.0,2008,Tennessee,TN,Henry,8182.0,John McCain,republican,13545,TN
7441,47081.0,2008,Tennessee,TN,Hickman,4784.0,John McCain,republican,8498,TN
7443,47083.0,2008,Tennessee,TN,Houston,1678.0,Barack Obama,democrat,3354,TN
7447,47085.0,2008,Tennessee,TN,Humphreys,3818.0,John McCain,republican,7580,TN
7449,47087.0,2008,Tennessee,TN,Jackson,2224.0,Barack Obama,democrat,4501,TN
7453,47089.0,2008,Tennessee,TN,Jefferson,13092.0,John McCain,republican,18532,TN
7456,47091.0,2008,Tennessee,TN,Johnson,4621.0,John McCain,republican,6591,TN
7459,47093.0,2008,Tennessee,TN,Knox,113015.0,John McCain,republican,186086,TN
7462,47095.0,2008,Tennessee,TN,Lake,1175.0,John McCain,republican,2238,TN
7465,47097.0,2008,Tennessee,TN,Lauderdale,4933.0,John McCain,republican,9338,TN
7468,47099.0,2008,Tennessee,TN,Lawrence,10566.0,John McCain,republican,16020,TN
7471,47101.0,2008,Tennessee,TN,Lewis,2951.0,John McCain,republican,4834,TN
7474,47103.0,2008,Tennessee,TN,Lincoln,9231.0,John McCain,republican,13130,TN
7477,47105.0,2008,Tennessee,TN,Loudon,15815.0,John McCain,republican,22184,TN
7480,47107.0,2008,Tennessee,TN,McMinn,12989.0,John McCain,republican,18789,TN
7483,47109.0,2008,Tennessee,TN,McNairy,7135.0,John McCain,republican,10422,TN
7486,47111.0,2008,Tennessee,TN,Macon,5145.0,John McCain,republican,7360,TN
7489,47113.0,2008,Tennessee,TN,Madison,23290.0,John McCain,republican,43846,TN
7492,47115.0,2008,Tennessee,TN,Marion,6746.0,John McCain,republican,11437,TN
7495,47117.0,2008,Tennessee,TN,Marshall,6755.0,John McCain,republican,11289,TN
7498,47119.0,2008,Tennessee,TN,Maury,20288.0,John McCain,republican,33767,TN
7501,47121.0,2008,Tennessee,TN,Meigs,2797.0,John McCain,republican,4237,TN
7504,47123.0,2008,Tennessee,TN,Monroe,11484.0,John McCain,republican,16777,TN
7507,47125.0,2008,Tennessee,TN,Montgomery,30175.0,John McCain,republican,56518,TN
7510,47127.0,2008,Tennessee,TN,Moore,2010.0,John McCain,republican,2952,TN
7513,47129.0,2008,Tennessee,TN,Morgan,4717.0,John McCain,republican,6822,TN
7516,47131.0,2008,Tennessee,TN,Obion,8873.0,John McCain,republican,13392,TN
7519,47133.0,2008,Tennessee,TN,Overton,4497.0,John McCain,republican,8092,TN
7522,47135.0,2008,Tennessee,TN,Perry,1596.0,John McCain,republican,3000,TN
7525,47137.0,2008,Tennessee,TN,Pickett,1786.0,John McCain,republican,2671,TN
7528,47139.0,2008,Tennessee,TN,Polk,4267.0,John McCain,republican,6501,TN
7531,47141.0,2008,Tennessee,TN,Putnam,17101.0,John McCain,republican,27316,TN
7534,47143.0,2008,Tennessee,TN,Rhea,8042.0,John McCain,republican,11106,TN
7537,47145.0,2008,Tennessee,TN,Roane,15658.0,John McCain,republican,23276,TN
7540,47147.0,2008,Tennessee,TN,Robertson,17903.0,John McCain,republican,27614,TN
7543,47149.0,2008,Tennessee,TN,Rutherford,59892.0,John McCain,republican,101737,TN
7546,47151.0,2008,Tennessee,TN,Scott,4931.0,John McCain,republican,6783,TN
7549,47153.0,2008,Tennessee,TN,Sequatchie,3610.0,John McCain,republican,5437,TN
7552,47155.0,2008,Tennessee,TN,Sevier,24922.0,John McCain,republican,33941,TN
7554,47157.0,2008,Tennessee,TN,Shelby,256297.0,Barack Obama,democrat,404555,TN
7558,47159.0,2008,Tennessee,TN,Smith,4563.0,John McCain,republican,7741,TN
7561,47161.0,2008,Tennessee,TN,Stewart,2956.0,John McCain,republican,5507,TN
7564,47163.0,2008,Tennessee,TN,Sullivan,44808.0,John McCain,republican,63997,TN
7567,47165.0,2008,Tennessee,TN,Sumner,44949.0,John McCain,republican,67228,TN
7570,47167.0,2008,Tennessee,TN,Tipton,17165.0,John McCain,republican,25316,TN
7573,47169.0,2008,Tennessee,TN,Trousdale,1688.0,John McCain,republican,3239,TN
7576,47171.0,2008,Tennessee,TN,Unicoi,5011.0,John McCain,republican,7223,TN
7579,47173.0,2008,Tennessee,TN,Union,4467.0,John McCain,republican,6399,TN
7582,47175.0,2008,Tennessee,TN,Van Buren,1294.0,John McCain,republican,2206,TN
7585,47177.0,2008,Tennessee,TN,Warren,8562.0,John McCain,republican,14400,TN
7588,47179.0,2008,Tennessee,TN,Washington,32341.0,John McCain,republican,48982,TN
7591,47181.0,2008,Tennessee,TN,Wayne,4076.0,John McCain,republican,5527,TN
7594,47183.0,2008,Tennessee,TN,Weakley,8855.0,John McCain,republican,13690,TN
7597,47185.0,2008,Tennessee,TN,White,6103.0,John McCain,republican,9647,TN
7600,47187.0,2008,Tennessee,TN,Williamson,64858.0,John McCain,republican,93646,TN
7603,47189.0,2008,Tennessee,TN,Wilson,34595.0,John McCain,republican,51159,TN
7606,48001.0,2008,Texas,TX,Anderson,11884.0,John McCain,republican,16655,TX
7609,48003.0,2008,Texas,TX,Andrews,3816.0,John McCain,republican,4629,TX
7612,48005.0,2008,Texas,TX,Angelina,19569.0,John McCain,republican,29153,TX
7615,48007.0,2008,Texas,TX,Aransas,6693.0,John McCain,republican,9778,TX
7618,48009.0,2008,Texas,TX,Archer,3595.0,John McCain,republican,4365,TX
7621,48011.0,2008,Texas,TX,Armstrong,856.0,John McCain,republican,990,TX
7624,48013.0,2008,Texas,TX,Atascosa,5462.0,John McCain,republican,9938,TX
7627,48015.0,2008,Texas,TX,Austin,8786.0,John McCain,republican,11721,TX
7630,48017.0,2008,Texas,TX,Bailey,1618.0,John McCain,republican,2316,TX
7633,48019.0,2008,Texas,TX,Bandera,6935.0,John McCain,republican,9297,TX
7636,48021.0,2008,Texas,TX,Bastrop,13817.0,John McCain,republican,25918,TX
7639,48023.0,2008,Texas,TX,Baylor,1262.0,John McCain,republican,1643,TX
7642,48025.0,2008,Texas,TX,Bee,4471.0,John McCain,republican,8157,TX
7645,48027.0,2008,Texas,TX,Bell,49242.0,John McCain,republican,90334,TX
7647,48029.0,2008,Texas,TX,Bexar,275527.0,Barack Obama,democrat,525715,TX
7651,48031.0,2008,Texas,TX,Blanco,3418.0,John McCain,republican,4939,TX
7654,48033.0,2008,Texas,TX,Borden,316.0,John McCain,republican,361,TX
7657,48035.0,2008,Texas,TX,Bosque,5762.0,John McCain,republican,7646,TX
7660,48037.0,2008,Texas,TX,Bowie,24162.0,John McCain,republican,35186,TX
7663,48039.0,2008,Texas,TX,Brazoria,67515.0,John McCain,republican,104940,TX
7666,48041.0,2008,Texas,TX,Brazos,37465.0,John McCain,republican,58673,TX
7668,48043.0,2008,Texas,TX,Brewster,1970.0,Barack Obama,democrat,3900,TX
7672,48045.0,2008,Texas,TX,Briscoe,617.0,John McCain,republican,830,TX
7674,48047.0,2008,Texas,TX,Brooks,1747.0,Barack Obama,democrat,2309,TX
7678,48049.0,2008,Texas,TX,Brown,12052.0,John McCain,republican,15015,TX
7681,48051.0,2008,Texas,TX,Burleson,4547.0,John McCain,republican,6665,TX
7684,48053.0,2008,Texas,TX,Burnet,12059.0,John McCain,republican,16893,TX
7687,48055.0,2008,Texas,TX,Caldwell,6107.0,John McCain,republican,11648,TX
7690,48057.0,2008,Texas,TX,Calhoun,4106.0,John McCain,republican,6879,TX
7693,48059.0,2008,Texas,TX,Callahan,4589.0,John McCain,republican,5716,TX
7695,48061.0,2008,Texas,TX,Cameron,48480.0,Barack Obama,democrat,75657,TX
7699,48063.0,2008,Texas,TX,Camp,2798.0,John McCain,republican,4567,TX
7702,48065.0,2008,Texas,TX,Carson,2548.0,John McCain,republican,2980,TX
7705,48067.0,2008,Texas,TX,Cass,8279.0,John McCain,republican,11846,TX
7708,48069.0,2008,Texas,TX,Castro,1562.0,John McCain,republican,2291,TX
7711,48071.0,2008,Texas,TX,Chambers,9988.0,John McCain,republican,13292,TX
7714,48073.0,2008,Texas,TX,Cherokee,11695.0,John McCain,republican,16417,TX
7717,48075.0,2008,Texas,TX,Childress,1782.0,John McCain,republican,2296,TX
7720,48077.0,2008,Texas,TX,Clay,4213.0,John McCain,republican,5339,TX
7723,48079.0,2008,Texas,TX,Cochran,758.0,John McCain,republican,1057,TX
7726,48081.0,2008,Texas,TX,Coke,1252.0,John McCain,republican,1569,TX
7729,48083.0,2008,Texas,TX,Coleman,3011.0,John McCain,republican,3702,TX
7732,48085.0,2008,Texas,TX,Collin,184897.0,John McCain,republican,296583,TX
7735,48087.0,2008,Texas,TX,Collingsworth,943.0,John McCain,republican,1195,TX
7738,48089.0,2008,Texas,TX,Colorado,5795.0,John McCain,republican,8353,TX
7741,48091.0,2008,Texas,TX,Comal,35233.0,John McCain,republican,48158,TX
7744,48093.0,2008,Texas,TX,Comanche,3813.0,John McCain,republican,5217,TX
7747,48095.0,2008,Texas,TX,Concho,807.0,John McCain,republican,1077,TX
7750,48097.0,2008,Texas,TX,Cooke,11871.0,John McCain,republican,15032,TX
7753,48099.0,2008,Texas,TX,Coryell,11550.0,John McCain,republican,18332,TX
7756,48101.0,2008,Texas,TX,Cottle,509.0,John McCain,republican,705,TX
7759,48103.0,2008,Texas,TX,Crane,1119.0,John McCain,republican,1454,TX
7762,48105.0,2008,Texas,TX,Crockett,1026.0,John McCain,republican,1545,TX
7765,48107.0,2008,Texas,TX,Crosby,1221.0,John McCain,republican,1914,TX
7767,48109.0,2008,Texas,TX,Culberson,492.0,Barack Obama,democrat,759,TX
7771,48111.0,2008,Texas,TX,Dallam,1269.0,John McCain,republican,1589,TX
7773,48113.0,2008,Texas,TX,Dallas,422989.0,Barack Obama,democrat,738463,TX
7777,48115.0,2008,Texas,TX,Dawson,2906.0,John McCain,republican,4096,TX
7780,48117.0,2008,Texas,TX,Deaf Smith,3466.0,John McCain,republican,4744,TX
7783,48119.0,2008,Texas,TX,Delta,1580.0,John McCain,republican,2187,TX
7786,48121.0,2008,Texas,TX,Denton,149935.0,John McCain,republican,243263,TX
7789,48123.0,2008,Texas,TX,Dewitt,4888.0,John McCain,republican,6626,TX
7792,48125.0,2008,Texas,TX,Dickens,730.0,John McCain,republican,972,TX
7794,48127.0,2008,Texas,TX,Dimmit,2692.0,Barack Obama,democrat,3587,TX
7798,48129.0,2008,Texas,TX,Donley,1374.0,John McCain,republican,1690,TX
7800,48131.0,2008,Texas,TX,Duval,3298.0,Barack Obama,democrat,4409,TX
7804,48133.0,2008,Texas,TX,Eastland,5165.0,John McCain,republican,6509,TX
7807,48135.0,2008,Texas,TX,Ector,26199.0,John McCain,republican,35606,TX
7810,48137.0,2008,Texas,TX,Edwards,673.0,John McCain,republican,1035,TX
7813,48139.0,2008,Texas,TX,Ellis,38078.0,John McCain,republican,53853,TX
7815,48141.0,2008,Texas,TX,El Paso,122021.0,Barack Obama,democrat,185233,TX
7819,48143.0,2008,Texas,TX,Erath,10768.0,John McCain,republican,14019,TX
7822,48145.0,2008,Texas,TX,Falls,3328.0,John McCain,republican,5599,TX
7825,48147.0,2008,Texas,TX,Fannin,8092.0,John McCain,republican,11694,TX
7828,48149.0,2008,Texas,TX,Fayette,7582.0,John McCain,republican,10714,TX
7831,48151.0,2008,Texas,TX,Fisher,1083.0,John McCain,republican,1784,TX
7834,48153.0,2008,Texas,TX,Floyd,1784.0,John McCain,republican,2521,TX
7837,48155.0,2008,Texas,TX,Foard,327.0,John McCain,republican,538,TX
7840,48157.0,2008,Texas,TX,Fort Bend,103206.0,John McCain,republican,202822,TX
7843,48159.0,2008,Texas,TX,Franklin,3392.0,John McCain,republican,4491,TX
7846,48161.0,2008,Texas,TX,Freestone,5205.0,John McCain,republican,7288,TX
7848,48163.0,2008,Texas,TX,Frio,2405.0,Barack Obama,democrat,4062,TX
7852,48165.0,2008,Texas,TX,Gaines,3385.0,John McCain,republican,4067,TX
7855,48167.0,2008,Texas,TX,Galveston,62258.0,John McCain,republican,105004,TX
7858,48169.0,2008,Texas,TX,Garza,1356.0,John McCain,republican,1750,TX
7861,48171.0,2008,Texas,TX,Gillespie,9563.0,John McCain,republican,12338,TX
7864,48173.0,2008,Texas,TX,Glasscock,502.0,John McCain,republican,557,TX
7867,48175.0,2008,Texas,TX,Goliad,2298.0,John McCain,republican,3655,TX
7870,48177.0,2008,Texas,TX,Gonzales,4076.0,John McCain,republican,6287,TX
7873,48179.0,2008,Texas,TX,Gray,6924.0,John McCain,republican,8133,TX
7876,48181.0,2008,Texas,TX,Grayson,31136.0,John McCain,republican,45477,TX
7879,48183.0,2008,Texas,TX,Gregg,29203.0,John McCain,republican,42610,TX
7882,48185.0,2008,Texas,TX,Grimes,5562.0,John McCain,republican,8322,TX
7885,48187.0,2008,Texas,TX,Guadalupe,30869.0,John McCain,republican,47461,TX
7888,48189.0,2008,Texas,TX,Hale,7171.0,John McCain,republican,9943,TX
7891,48191.0,2008,Texas,TX,Hall,930.0,John McCain,republican,1264,TX
7894,48193.0,2008,Texas,TX,Hamilton,2876.0,John McCain,republican,3778,TX
7897,48195.0,2008,Texas,TX,Hansford,1847.0,John McCain,republican,2102,TX
7900,48197.0,2008,Texas,TX,Hardeman,1199.0,John McCain,republican,1595,TX
7903,48199.0,2008,Texas,TX,Hardin,16603.0,John McCain,republican,20702,TX
7905,48201.0,2008,Texas,TX,Harris,590982.0,Barack Obama,democrat,1171472,TX
7909,48203.0,2008,Texas,TX,Harrison,17103.0,John McCain,republican,26158,TX
7912,48205.0,2008,Texas,TX,Hartley,1711.0,John McCain,republican,1985,TX
7915,48207.0,2008,Texas,TX,Haskell,1388.0,John McCain,republican,2116,TX
7918,48209.0,2008,Texas,TX,Hays,29638.0,John McCain,republican,59052,TX
7921,48211.0,2008,Texas,TX,Hemphill,1345.0,John McCain,republican,1570,TX
7924,48213.0,2008,Texas,TX,Henderson,20857.0,John McCain,republican,28993,TX
7926,48215.0,2008,Texas,TX,Hidalgo,90261.0,Barack Obama,democrat,130784,TX
7930,48217.0,2008,Texas,TX,Hill,9264.0,John McCain,republican,13188,TX
7933,48219.0,2008,Texas,TX,Hockley,5795.0,John McCain,republican,7645,TX
7936,48221.0,2008,Texas,TX,Hood,17299.0,John McCain,republican,22596,TX
7939,48223.0,2008,Texas,TX,Hopkins,9299.0,John McCain,republican,12919,TX
7942,48225.0,2008,Texas,TX,Houston,5872.0,John McCain,republican,8624,TX
7945,48227.0,2008,Texas,TX,Howard,7029.0,John McCain,republican,9689,TX
7948,48229.0,2008,Texas,TX,Hudspeth,458.0,John McCain,republican,898,TX
7951,48231.0,2008,Texas,TX,Hunt,20573.0,John McCain,republican,29524,TX
7954,48233.0,2008,Texas,TX,Hutchinson,7361.0,John McCain,republican,8761,TX
7957,48235.0,2008,Texas,TX,Irion,644.0,John McCain,republican,817,TX
7960,48237.0,2008,Texas,TX,Jack,2528.0,John McCain,republican,3023,TX
7963,48239.0,2008,Texas,TX,Jackson,3723.0,John McCain,republican,5057,TX
7966,48241.0,2008,Texas,TX,Jasper,9022.0,John McCain,republican,12776,TX
7969,48243.0,2008,Texas,TX,Jeff Davis,749.0,John McCain,republican,1236,TX
7971,48245.0,2008,Texas,TX,Jefferson,44888.0,Barack Obama,democrat,88296,TX
7974,48247.0,2008,Texas,TX,Jim Hogg,1336.0,Barack Obama,democrat,1815,TX
7977,48249.0,2008,Texas,TX,Jim Wells,6706.0,Barack Obama,democrat,11612,TX
7981,48251.0,2008,Texas,TX,Johnson,36685.0,John McCain,republican,50050,TX
7984,48253.0,2008,Texas,TX,Jones,4203.0,John McCain,republican,5808,TX
7987,48255.0,2008,Texas,TX,Karnes,2736.0,John McCain,republican,4527,TX
7990,48257.0,2008,Texas,TX,Kaufman,23735.0,John McCain,republican,35145,TX
7993,48259.0,2008,Texas,TX,Kendall,12971.0,John McCain,republican,16746,TX
7995,48261.0,2008,Texas,TX,Kenedy,108.0,Barack Obama,democrat,202,TX
7999,48263.0,2008,Texas,TX,Kent,342.0,John McCain,republican,448,TX
8002,48265.0,2008,Texas,TX,Kerr,16752.0,John McCain,republican,22556,TX
8005,48267.0,2008,Texas,TX,Kimble,1487.0,John McCain,republican,1843,TX
8008,48269.0,2008,Texas,TX,King,151.0,John McCain,republican,163,TX
8011,48271.0,2008,Texas,TX,Kinney,907.0,John McCain,republican,1551,TX
8013,48273.0,2008,Texas,TX,Kleberg,5256.0,Barack Obama,democrat,9876,TX
8017,48275.0,2008,Texas,TX,Knox,986.0,John McCain,republican,1368,TX
8020,48277.0,2008,Texas,TX,Lamar,12952.0,John McCain,republican,18362,TX
8023,48279.0,2008,Texas,TX,Lamb,3344.0,John McCain,republican,4525,TX
